x,y,epoch,batch,difference
-0.0083503732457757,0.13579313457012177,1,7,0.0
-0.0083503732457757,0.13579313457012177,1,7,0.0
-0.0083503732457757,0.13579313457012177,1,7,0.0
-0.0083503732457757,0.13579313457012177,1,7,0.0
-0.0083503732457757,0.13579313457012177,1,7,0.0
-0.01602974347770214,0.2623125910758972,2,7,0.0
-0.01602974347770214,0.2623125910758972,2,7,0.0
-0.01602974347770214,0.2623125910758972,2,7,0.0
-0.01602974347770214,0.2623125910758972,2,7,0.0
-0.01602974347770214,0.2623125910758972,2,7,0.0
-0.02311912551522255,0.38034141063690186,3,7,0.0
-0.02311912551522255,0.38034141063690186,3,7,0.0
-0.02311912551522255,0.38034141063690186,3,7,0.0
-0.02311912551522255,0.38034141063690186,3,7,0.0
-0.02311912551522255,0.38034141063690186,3,7,0.0
-0.02968250773847103,0.49055665731430054,4,7,0.0
-0.02968250773847103,0.49055665731430054,4,7,0.0
-0.02968250773847103,0.49055665731430054,4,7,0.0
-0.02968250773847103,0.49055665731430054,4,7,0.0
-0.02968250773847103,0.49055665731430054,4,7,0.0
-0.03577115386724472,0.5935519933700562,5,7,0.0
-0.03577115386724472,0.5935519933700562,5,7,0.0
-0.03577115386724472,0.5935519933700562,5,7,0.0
-0.03577115386724472,0.5935519933700562,5,7,0.0
-0.03577115386724472,0.5935519933700562,5,7,0.0
-0.041426707059144974,0.6898526549339294,6,7,0.0
-0.041426707059144974,0.6898526549339294,6,7,0.0
-0.041426707059144974,0.6898526549339294,6,7,0.0
-0.041426707059144974,0.6898526549339294,6,7,0.0
-0.041426707059144974,0.6898526549339294,6,7,0.0
-0.04668344184756279,0.7799261808395386,7,7,0.0
-0.04668344184756279,0.7799261808395386,7,7,0.0
-0.04668344184756279,0.7799261808395386,7,7,0.0
-0.04668344184756279,0.7799261808395386,7,7,0.0
-0.04668344184756279,0.7799261808395386,7,7,0.0
-0.051569998264312744,0.8641910552978516,8,7,0.0
-0.051569998264312744,0.8641910552978516,8,7,0.0
-0.051569998264312744,0.8641910552978516,8,7,0.0
-0.051569998264312744,0.8641910552978516,8,7,0.0
-0.051569998264312744,0.8641910552978516,8,7,0.0
-0.0561106875538826,0.9430230855941772,9,7,0.0
-0.0561106875538826,0.9430230855941772,9,7,0.0
-0.0561106875538826,0.9430230855941772,9,7,0.0
-0.0561106875538826,0.9430230855941772,9,7,0.0
-0.0561106875538826,0.9430230855941772,9,7,0.0
-0.060326527804136276,1.0167614221572876,10,7,0.0
-0.060326527804136276,1.0167614221572876,10,7,0.0
-0.060326527804136276,1.0167614221572876,10,7,0.0
-0.060326527804136276,1.0167614221572876,10,7,0.0
-0.060326527804136276,1.0167614221572876,10,7,0.0
-0.06423604488372803,1.085713505744934,11,7,0.0
-0.06423604488372803,1.085713505744934,11,7,0.0
-0.06423604488372803,1.085713505744934,11,7,0.0
-0.06423604488372803,1.085713505744934,11,7,0.0
-0.06423604488372803,1.085713505744934,11,7,0.0
-0.06785589456558228,1.1501598358154297,12,7,0.0
-0.06785589456558228,1.1501598358154297,12,7,0.0
-0.06785589456558228,1.1501598358154297,12,7,0.0
-0.06785589456558228,1.1501598358154297,12,7,0.0
-0.06785589456558228,1.1501598358154297,12,7,0.0
-0.0712013840675354,1.2103581428527832,13,7,0.0
-0.0712013840675354,1.2103581428527832,13,7,0.0
-0.0712013840675354,1.2103581428527832,13,7,0.0
-0.0712013840675354,1.2103581428527832,13,7,0.0
-0.0712013840675354,1.2103581428527832,13,7,0.0
-0.0742868185043335,1.2665469646453857,14,7,0.0
-0.0742868185043335,1.2665469646453857,14,7,0.0
-0.0742868185043335,1.2665469646453857,14,7,0.0
-0.0742868185043335,1.2665469646453857,14,7,0.0
-0.0742868185043335,1.2665469646453857,14,7,0.0
-0.07712578028440475,1.31894850730896,15,7,0.0
-0.07712578028440475,1.31894850730896,15,7,0.0
-0.07712578028440475,1.31894850730896,15,7,0.0
-0.07712578028440475,1.31894850730896,15,7,0.0
-0.07712578028440475,1.31894850730896,15,7,0.0
-0.0797313004732132,1.3677717447280884,16,7,0.0
-0.0797313004732132,1.3677717447280884,16,7,0.0
-0.0797313004732132,1.3677717447280884,16,7,0.0
-0.0797313004732132,1.3677717447280884,16,7,0.0
-0.0797313004732132,1.3677717447280884,16,7,0.0
-0.0821160227060318,1.413214087486267,17,7,0.0
-0.0821160227060318,1.413214087486267,17,7,0.0
-0.0821160227060318,1.413214087486267,17,7,0.0
-0.0821160227060318,1.413214087486267,17,7,0.0
-0.0821160227060318,1.413214087486267,17,7,0.0
-0.08429215848445892,1.4554635286331177,18,7,0.0
-0.08429215848445892,1.4554635286331177,18,7,0.0
-0.08429215848445892,1.4554635286331177,18,7,0.0
-0.08429215848445892,1.4554635286331177,18,7,0.0
-0.08429215848445892,1.4554635286331177,18,7,0.0
-0.08627157658338547,1.4946993589401245,19,7,7.450580596923828e-09
-0.08627157658338547,1.4946993589401245,19,7,7.450580596923828e-09
-0.08627157658338547,1.4946993589401245,19,7,7.450580596923828e-09
-0.08627157658338547,1.4946993589401245,19,7,7.450580596923828e-09
-0.08627157658338547,1.4946993589401245,19,7,7.450580596923828e-09
-0.0880657285451889,1.531093955039978,20,7,0.0
-0.0880657285451889,1.531093955039978,20,7,0.0
-0.0880657285451889,1.531093955039978,20,7,0.0
-0.0880657285451889,1.531093955039978,20,7,0.0
-0.0880657285451889,1.531093955039978,20,7,0.0
-0.08968549221754074,1.5648127794265747,21,7,0.0
-0.08968549966812134,1.5648127794265747,21,7,7.450580596923828e-09
-0.08968549966812134,1.5648127794265747,21,7,7.450580596923828e-09
-0.08968549221754074,1.5648127794265747,21,7,0.0
-0.08968549221754074,1.5648127794265747,21,7,0.0
-0.09114115685224533,1.5960147380828857,22,7,0.0
-0.09114115685224533,1.5960147380828857,22,7,0.0
-0.09114114940166473,1.5960147380828857,22,7,7.450580596923828e-09
-0.09114115685224533,1.5960147380828857,22,7,0.0
-0.09114114940166473,1.5960147380828857,22,7,7.450580596923828e-09
-0.09244218468666077,1.6248526573181152,23,7,0.0
-0.09244218468666077,1.6248526573181152,23,7,0.0
-0.09244217723608017,1.6248526573181152,23,7,7.450580596923828e-09
-0.09244218468666077,1.6248526573181152,23,7,0.0
-0.09244218468666077,1.6248526573181152,23,7,0.0
-0.09359708428382874,1.6514732837677002,24,7,1.4901161193847656e-08
-0.09359706938266754,1.6514732837677002,24,7,0.0
-0.09359706938266754,1.6514732837677002,24,7,0.0
-0.09359706938266754,1.6514732837677002,24,7,0.0
-0.09359706938266754,1.6514732837677002,24,7,0.0
-0.09461304545402527,1.6760172843933105,25,7,0.0
-0.09461304545402527,1.6760172843933105,25,7,0.0
-0.09461304545402527,1.6760172843933105,25,7,0.0
-0.09461304545402527,1.6760172843933105,25,7,0.0
-0.09461304545402527,1.6760172843933105,25,7,0.0
-0.0954957902431488,1.6986191272735596,26,7,0.0
-0.0954957902431488,1.6986191272735596,26,7,0.0
-0.0954957902431488,1.6986191272735596,26,7,0.0
-0.09549580514431,1.6986191272735596,26,7,1.4901161193847656e-08
-0.09549580514431,1.6986191272735596,26,7,1.4901161193847656e-08
-0.096249058842659,1.7194066047668457,27,7,0.0
-0.096249058842659,1.7194066047668457,27,7,0.0
-0.096249058842659,1.7194066047668457,27,7,0.0
-0.096249058842659,1.7194066047668457,27,7,0.0
-0.09624907374382019,1.7194066047668457,27,7,1.4901161193847656e-08
-0.0968741923570633,1.7385016679763794,28,7,0.0
-0.0968741923570633,1.7385016679763794,28,7,0.0
-0.0968741923570633,1.7385016679763794,28,7,0.0
-0.0968741923570633,1.7385016679763794,28,7,0.0
-0.0968741923570633,1.7385016679763794,28,7,0.0
-0.09736944735050201,1.7560192346572876,29,7,0.0
-0.09736944735050201,1.7560192346572876,29,7,0.0
-0.09736944735050201,1.7560192346572876,29,7,0.0
-0.09736944735050201,1.7560192346572876,29,7,0.0
-0.09736944735050201,1.7560192346572876,29,7,0.0
-0.09772909432649612,1.7720680236816406,30,7,0.0
-0.09772909432649612,1.7720680236816406,30,7,0.0
-0.09772909432649612,1.7720680236816406,30,7,0.0
-0.09772909432649612,1.7720680236816406,30,7,0.0
-0.09772909432649612,1.7720680236816406,30,7,0.0
-0.09794226288795471,1.7867499589920044,31,7,0.0
-0.09794226288795471,1.7867499589920044,31,7,0.0
-0.09794226288795471,1.7867499589920044,31,7,0.0
-0.09794226288795471,1.7867499589920044,31,7,0.0
-0.09794226288795471,1.7867499589920044,31,7,0.0
-0.09799140691757202,1.8001610040664673,32,7,2.9802322387695312e-08
-0.09799143671989441,1.8001610040664673,32,7,0.0
-0.09799143671989441,1.8001610040664673,32,7,0.0
-0.09799143671989441,1.8001610040664673,32,7,0.0
-0.09799143671989441,1.8001610040664673,32,7,0.0
-0.09785010665655136,1.8123905658721924,33,7,2.2351741790771484e-08
-0.09785009175539017,1.8123905658721924,33,7,7.450580596923828e-09
-0.09785008430480957,1.8123905658721924,33,7,0.0
-0.09785009175539017,1.8123905658721924,33,7,7.450580596923828e-09
-0.09785008430480957,1.8123905658721924,33,7,0.0
-0.09747978299856186,1.8235217332839966,34,7,0.0
-0.09747979044914246,1.8235217332839966,34,7,7.450580596923828e-09
-0.09747978299856186,1.8235217332839966,34,7,0.0
-0.09747977554798126,1.8235217332839966,34,7,7.450580596923828e-09
-0.09747978299856186,1.8235217332839966,34,7,0.0
-0.09682612121105194,1.8336327075958252,35,7,0.0
-0.09682612121105194,1.8336327075958252,35,7,0.0
-0.09682612121105194,1.8336327075958252,35,7,0.0
-0.09682613611221313,1.8336327075958252,35,7,1.4901161193847656e-08
-0.09682612121105194,1.8336327075958252,35,7,0.0
-0.09581293165683746,1.8427969217300415,36,7,0.0
-0.09581291675567627,1.8427969217300415,36,7,1.4901161193847656e-08
-0.09581293165683746,1.8427969217300415,36,7,0.0
-0.09581293165683746,1.8427969217300415,36,7,0.0
-0.09581287950277328,1.8427969217300415,36,7,5.21540641784668e-08
-0.0943346917629242,1.8510838747024536,37,7,2.9802322387695312e-08
-0.0943346917629242,1.8510838747024536,37,7,2.9802322387695312e-08
-0.0943346917629242,1.8510838747024536,37,7,2.9802322387695312e-08
-0.09433472156524658,1.8510838747024536,37,7,0.0
-0.09433473646640778,1.8510838747024536,37,7,1.4901161193847656e-08
-0.09224627912044525,1.858561396598816,38,7,1.4901161193847656e-08
-0.09224623441696167,1.858561396598816,38,7,5.960464477539063e-08
-0.09224631637334824,1.858561396598816,38,7,2.2351741790771484e-08
-0.09224629402160645,1.858561396598816,38,7,0.0
-0.09224623441696167,1.858561396598816,38,7,5.960464477539063e-08
-0.08934897184371948,1.8652989864349365,39,7,1.4901161193847656e-08
-0.08934900909662247,1.8652989864349365,39,7,5.21540641784668e-08
-0.08934897184371948,1.8652989864349365,39,7,1.4901161193847656e-08
-0.08934895694255829,1.8652989864349365,39,7,0.0
-0.08934895694255829,1.8652989864349365,39,7,0.0
-0.08537241071462631,1.8713709115982056,40,7,5.21540641784668e-08
-0.08537238836288452,1.8713709115982056,40,7,2.9802322387695312e-08
-0.08537229895591736,1.8713709115982056,40,7,4.470348358154297e-08
-0.08537241071462631,1.8713709115982056,40,7,5.21540641784668e-08
-0.08537233620882034,1.8713709115982056,40,7,2.2351741790771484e-08
-0.07995066791772842,1.8768624067306519,41,7,1.4901161193847656e-08
-0.0799507200717926,1.8768624067306519,41,7,2.9802322387695312e-08
-0.07995060086250305,1.8768624067306519,41,7,7.450580596923828e-08
-0.07995066791772842,1.8768624067306519,41,7,1.4901161193847656e-08
-0.07995066791772842,1.8768624067306519,41,7,1.4901161193847656e-08
-0.07259157299995422,1.8818774223327637,42,7,1.4901161193847656e-08
-0.07259157299995422,1.8818774223327637,42,7,1.4901161193847656e-08
-0.07259145379066467,1.8818774223327637,42,7,1.1920928955078125e-07
-0.07259161025285721,1.8818774223327637,42,7,7.450580596923828e-09
-0.07259146869182587,1.8818774223327637,42,7,1.043081283569336e-07
-0.06263253837823868,1.8865493535995483,43,7,4.470348358154297e-08
-0.06263241916894913,1.8865493535995483,43,7,5.960464477539063e-08
-0.06263244152069092,1.8865493535995483,43,7,3.725290298461914e-08
-0.06263234466314316,1.8865493535995483,43,7,1.1920928955078125e-07
-0.06263241171836853,1.8865493535995483,43,7,6.705522537231445e-08
-0.04917463660240173,1.891054391860962,44,7,1.0803341865539551e-07
-0.04917498305439949,1.891054391860962,44,7,2.0874926039758176e-07
-0.04917500913143158,1.891054391860962,44,7,2.2429217731193258e-07
-0.04917467385530472,1.891054391860962,44,7,8.195638656616211e-08
-0.04917461425065994,1.891054391860962,44,7,1.30385160446167e-07
-0.030970390886068344,1.8956304788589478,45,7,1.0058283805847168e-07
-0.030970413237810135,1.8956304788589478,45,7,1.2293457984924316e-07
-0.03097047656774521,1.8956304788589478,45,7,1.6763806343078613e-07
-0.030970390886068344,1.8956304788589478,45,7,1.0058283805847168e-07
-0.030970167368650436,1.8956304788589478,45,7,1.4057727354849284e-07
-0.006207454949617384,1.9006056785583496,46,7,2.0116567611520864e-07
-0.006207332015037536,1.9006056785583496,46,7,1.0058283805760432e-07
-0.006206877529621126,1.9006056785583496,46,7,2.1234154701059438e-07
-0.006207335740327834,1.9006056785583496,46,7,1.0430812835606623e-07
-0.006207559257745741,1.9006056785583496,46,7,2.756714820844469e-07
0.027910538017749783,1.906454086303711,47,7,3.4272670745502665e-07
0.02790960669517517,1.906454086303711,47,7,2.384185791015625e-07
0.02791052311658859,1.906454086303711,47,7,3.576278686488743e-07
0.027909576892852783,1.906454086303711,47,7,2.5331974029541016e-07
0.02791052311658859,1.906454086303711,47,7,3.576278686488743e-07
0.07596077769994736,1.913903832435608,48,7,3.2782554626464844e-07
0.07595937699079514,1.9139037132263184,48,7,4.3213367462158203e-07
0.07595954090356827,1.9139037132263184,48,7,3.488272401904948e-07
0.07596049457788467,1.913903832435608,48,7,1.9371509552001953e-07
0.07595940679311752,1.9139037132263184,48,7,4.023313522338867e-07
0.1455332487821579,1.924140214920044,49,7,5.21540641784668e-07
0.14553149044513702,1.9241400957107544,49,7,3.769728732309794e-07
0.14553149044513702,1.9241400957107544,49,7,3.769728732309794e-07
0.14553208649158478,1.924140214920044,49,7,8.940696716308594e-08
0.14553149044513702,1.9241400957107544,49,7,3.769728732309794e-07
0.2472100555896759,1.9389811754226685,50,7,3.488272401904948e-07
0.24721014499664307,1.9389811754226685,50,7,3.5762786865234375e-07
0.247207909822464,1.9389809370040894,50,7,5.786564302130818e-07
0.247207909822464,1.9389809370040894,50,7,5.786564302130818e-07
0.24721014499664307,1.9389811754226685,50,7,3.5762786865234375e-07
0.38607269525527954,1.9601575136184692,51,7,5.495276723678641e-07
0.3860704302787781,1.9601571559906006,51,7,3.769728732309794e-07
0.3860703110694885,1.9601571559906006,51,7,3.769728732309794e-07
0.38607269525527954,1.9601575136184692,51,7,5.495276723678641e-07
0.3860703110694885,1.9601571559906006,51,7,3.769728732309794e-07
0.5465917587280273,1.9871342182159424,52,7,3.2098083538618706e-07
0.5465917587280273,1.9871342182159424,52,7,3.2098083538618706e-07
0.5465917587280273,1.9871342182159424,52,7,3.2098083538618706e-07
0.5465917587280273,1.9871342182159424,52,7,3.2098083538618706e-07
0.5465917587280273,1.9871342182159424,52,7,3.2098083538618706e-07
0.7047581672668457,2.0172905921936035,53,7,3.5762786865234375e-07
0.704757809638977,2.0172905921936035,53,7,3.816559456248789e-07
0.7047581672668457,2.0172905921936035,53,7,3.5762786865234375e-07
0.7047581672668457,2.0172905921936035,53,7,3.5762786865234375e-07
0.7047580480575562,2.0172905921936035,53,7,4.805480091749757e-07
0.849282443523407,2.0484771728515625,54,7,3.5762786865234375e-07
0.8492823839187622,2.0484771728515625,54,7,2.980232238769531e-07
0.8492820858955383,2.0484771728515625,54,7,1.7881393432617188e-07
0.8492812514305115,2.0484769344329834,54,7,2.980232238769531e-07
0.8492821455001831,2.0484771728515625,54,7,1.1920928955078125e-07
-0.7937958240509033,1.7886062860488892,55,7,8.678567277527473e-07
0.9788857698440552,2.0795674324035645,55,7,2.384185791015625e-07
0.9788855314254761,2.0795674324035645,55,7,2.384185791015625e-07
0.9788860082626343,2.0795674324035645,55,7,4.76837158203125e-07
0.9788857698440552,2.0795674324035645,55,7,2.384185791015625e-07
-1.0368006229400635,1.7300423383712769,56,7,3.769728732309794e-07
-1.0367988348007202,1.7300426959991455,56,7,3.5762786865234375e-07
1.0953028202056885,2.10998797416687,56,7,2.384185791015625e-07
1.0953035354614258,2.109988212585449,56,7,4.2981520598697533e-07
1.0953034162521362,2.10998797416687,56,7,2.384185791015625e-07
-1.1913666725158691,1.6870073080062866,57,7,1.1920928955078125e-07
1.2005715370178223,2.139415740966797,57,7,2.384185791015625e-07
-1.19136643409729,1.6870074272155762,57,7,3.769728732309794e-07
1.2005715370178223,2.139415740966797,57,7,2.384185791015625e-07
1.2005715370178223,2.139415740966797,57,7,2.384185791015625e-07
1.2963944673538208,2.1676530838012695,58,7,1.1920928955078125e-07
1.2963944673538208,2.1676530838012695,58,7,1.1920928955078125e-07
1.2963947057724,2.1676530838012695,58,7,1.1920928955078125e-07
1.2963947057724,2.1676530838012695,58,7,1.1920928955078125e-07
1.2963942289352417,2.1676530838012695,58,7,2.384185791015625e-07
1.3840984106063843,2.1945769786834717,59,7,2.384185791015625e-07
-1.4173176288604736,1.618140459060669,59,7,0.0
1.3840986490249634,2.194577217102051,59,7,0.0
-1.4173176288604736,1.618140459060669,59,7,0.0
-1.4173178672790527,1.618140459060669,59,7,2.384185791015625e-07
-1.5071934461593628,1.5896940231323242,60,7,0.0
-1.507193684577942,1.5896940231323242,60,7,0.0
-1.507193684577942,1.5896940231323242,60,7,0.0
-1.5071935653686523,1.5896940231323242,60,7,1.1920928955078125e-07
-1.507193684577942,1.5896940231323242,60,7,0.0
-1.5865052938461304,1.5645313262939453,61,7,0.0
-1.5865049362182617,1.5645314455032349,61,7,1.6858739404357614e-07
1.539023518562317,2.2442264556884766,61,7,0.0
1.539023518562317,2.2442264556884766,61,7,0.0
-1.58650541305542,1.5645312070846558,61,7,1.6858739404357614e-07
1.6076955795288086,2.2669053077697754,62,7,0.0
-1.6570874452590942,1.542325735092163,62,7,6.07850493620966e-07
-1.6570873260498047,1.542325735092163,62,7,4.915124923727108e-07
-1.6570868492126465,1.5423258543014526,62,7,0.0
1.6076955795288086,2.2669053077697754,62,7,0.0
1.6712610721588135,2.2881622314453125,63,7,0.0
1.6712613105773926,2.2881624698638916,63,7,3.371747880871523e-07
-1.7201859951019287,1.5228062868118286,63,7,0.0
-1.720186471939087,1.522806167602539,63,7,0.0
-1.7201859951019287,1.5228062868118286,63,7,0.0
-1.7767243385314941,1.505730390548706,64,7,1.1920928955078125e-07
1.730180263519287,2.30802583694458,64,7,3.371747880871523e-07
1.730180263519287,2.30802583694458,64,7,3.371747880871523e-07
-1.7767243385314941,1.5057305097579956,64,7,0.0
1.730180263519287,2.30802583694458,64,7,3.371747880871523e-07
1.7848577499389648,2.3265373706817627,65,7,2.384185791015625e-07
-1.8274273872375488,1.4908761978149414,65,7,1.1920928955078125e-07
1.7848577499389648,2.3265371322631836,65,7,0.0
1.784857988357544,2.3265373706817627,65,7,3.371747880871523e-07
1.784857988357544,2.3265373706817627,65,7,3.371747880871523e-07
-1.8729002475738525,1.4780354499816895,66,7,2.384185791015625e-07
-1.872900366783142,1.4780353307724,66,7,3.769728732309794e-07
-1.8729000091552734,1.4780354499816895,66,7,0.0
-1.8729000091552734,1.4780354499816895,66,7,0.0
1.835654377937317,2.3437461853027344,66,7,0.0
-1.913665533065796,1.4670135974884033,67,7,2.6656007498500226e-07
1.8829002380371094,2.3597092628479004,67,7,0.0
-1.9136652946472168,1.4670137166976929,67,7,0.0
-1.913665533065796,1.4670135974884033,67,7,2.6656007498500226e-07
1.8829002380371094,2.3597092628479004,67,7,0.0
-1.9501855373382568,1.457629919052124,68,7,0.0
1.9268982410430908,2.374485492706299,68,7,2.384185791015625e-07
-1.9501855373382568,1.457629919052124,68,7,0.0
1.9268980026245117,2.374485492706299,68,7,2.384185791015625e-07
-1.9501855373382568,1.457629919052124,68,7,0.0
1.9679279327392578,2.3881373405456543,69,7,2.384185791015625e-07
-1.9828779697418213,1.449716567993164,69,7,0.0
-1.9828776121139526,1.4497166872024536,69,7,3.769728732309794e-07
-1.9828782081604004,1.449716567993164,69,7,3.5762786865234375e-07
-1.9828782081604004,1.449716567993164,69,7,3.5762786865234375e-07
2.00624942779541,2.400726079940796,70,7,0.0
2.00624942779541,2.400726079940796,70,7,0.0
2.00624942779541,2.400726079940796,70,7,0.0
-2.0121216773986816,1.4431190490722656,70,7,0.0
-2.0121216773986816,1.4431190490722656,70,7,0.0
-2.038264036178589,1.4376962184906006,71,7,2.384185791015625e-07
2.0421040058135986,2.4123120307922363,71,7,0.0
-2.038264513015747,1.4376962184906006,71,7,1.1920928955078125e-07
2.0421040058135986,2.4123120307922363,71,7,0.0
2.0421040058135986,2.4123120307922363,71,7,0.0
-2.061624765396118,1.433319091796875,72,7,0.0
-2.061624765396118,1.433319091796875,72,7,0.0
-2.061624765396118,1.433319091796875,72,7,0.0
2.075714111328125,2.4229536056518555,72,7,0.0
2.075714111328125,2.4229536056518555,72,7,0.0
2.1072869300842285,2.432705879211426,73,7,2.384185791015625e-07
2.1072869300842285,2.432705879211426,73,7,2.384185791015625e-07
2.1072869300842285,2.432705879211426,73,7,2.384185791015625e-07
2.1072869300842285,2.432705879211426,73,7,2.384185791015625e-07
2.1072864532470703,2.432705879211426,73,7,2.384185791015625e-07
2.137011766433716,2.4416205883026123,74,7,0.0
-2.101151466369629,1.4272476434707642,74,7,0.0
2.137011766433716,2.4416205883026123,74,7,0.0
-2.10115122795105,1.4272477626800537,74,7,0.0
2.137011766433716,2.4416205883026123,74,7,0.0
-2.1178383827209473,1.425352931022644,75,7,0.0
2.165062427520752,2.4497456550598145,75,7,0.0
2.165062427520752,2.4497456550598145,75,7,0.0
2.165062427520752,2.4497456550598145,75,7,0.0
2.165062427520752,2.4497456550598145,75,7,0.0
